id,first_name,last_name,email,gender,addressLine1,addressLine2,city,state,zip,ssn,mobile,phone,dob,products_purchased,complains,money_spent
069168253-4,Simon,Okenfold,sokenfoldc5@pen.io,Female,5850 Sugar Hill,,Pompano Beach,Florida,33069,740-97-4287,754-266-8613,619-368-4117,1998-05-21,8,2,878.04
015548638-1,Gleda,O' Molan,gomolanc6@parallels.com,Female,92 Briar Crest Center,,Greenville,South Carolina,29610,720-58-7104,864-979-0758,765-534-0148,1937-12-25,4,2,2316.69
177934154-7,Antonius,Verni,avernic7@blogtalkradio.com,Female,076 Maywood Terrace,,Houston,Texas,77228,292-40-8948,713-493-0816,915-914-8332,1997-10-08,4,0,1399.5
643590998-9,Westleigh,McNirlin,wmcnirlinc8@infoseek.co.jp,Female,459 Garrison Point,,Anchorage,Alaska,99512,351-90-1332,907-567-8780,661-656-9172,2001-07-01,3,3,2005.23
195658053-0,Karyn,Glasscoe,kglasscoec9@ibm.com,Male,07 Carpenter Terrace,,Albany,New York,12247,290-72-4111,518-446-5941,702-457-6255,2001-07-20,17,0,731.65
005791142-8,Alys,Rogan,aroganca@mashable.com,Male,9 Moland Park,,Greensboro,North Carolina,27404,543-64-3919,336-669-3104,208-698-8344,1964-03-02,12,2,2059.1
184859049-0,Ashla,Alcoran,aalcorancb@smugmug.com,Female,89 Melby Crossing,,Yonkers,New York,10705,647-05-4007,914-204-6417,559-658-9343,1965-03-24,8,1,2822.39
269174312-8,Carley,Teml,ctemlcc@nifty.com,Male,49457 Golf Drive,,Toledo,Ohio,43666,162-48-3319,419-307-5042,504-373-0476,1938-07-27,16,2,1682.52
894039138-1,Bertie,Wheeldon,bwheeldoncd@ca.gov,Male,77 Doe Crossing Trail,,Gainesville,Georgia,30506,585-88-7715,770-270-5684,562-338-6379,1965-08-14,1,2,1620.7
167513151-1,Iain,Atterbury,iatterburyce@topsy.com,Female,30 Division Circle,,Santa Ana,California,92705,654-69-2230,949-939-3194,501-713-8746,1986-02-18,15,0,675.32
197693427-3,Garald,Blose,gblosecf@delicious.com,Female,3 Veith Street,,New York City,New York,10165,840-60-0009,646-962-1702,701-639-4677,1971-11-01,2,3,2246.86
188922822-2,Johna,O'Quin,joquincg@miibeian.gov.cn,Female,7081 Bartillon Way,,Chicago,Illinois,60697,197-86-7983,312-724-5269,763-353-4920,2002-04-17,10,3,2456.01
783716382-6,Hilly,Dungee,hdungeech@flickr.com,Male,638 Novick Junction,,Salem,Oregon,97312,221-74-4270,971-154-0373,646-546-5439,1997-12-31,3,0,603.64
963531713-1,Malina,Smethurst,msmethurstci@liveinternet.ru,Male,42677 West Place,,Sacramento,California,94237,126-11-6997,916-755-4677,256-736-6284,1933-03-29,16,0,2933.71
907947851-2,Sterling,Peggs,speggscj@cam.ac.uk,Female,4687 Vernon Hill,,Peoria,Illinois,61629,446-53-6617,309-352-3427,702-551-8554,1966-12-18,11,2,2323.38
755055394-7,Caria,Godspeede,cgodspeedeck@biblegateway.com,Female,38516 4th Drive,,Philadelphia,Pennsylvania,19160,881-16-4719,215-886-3839,419-200-8205,2004-12-27,16,0,1330.49
505748980-1,Ilene,Marion,imarioncl@dailymail.co.uk,Female,07716 Brickson Park Road,,Hollywood,Florida,33028,220-62-9482,954-203-6527,419-180-2437,1931-06-24,2,0,2618.75
147177630-1,Anselma,Longden,alongdencm@ehow.com,Female,0965 Sundown Center,,Jacksonville,Florida,32255,650-43-9877,904-126-0299,813-656-2488,1937-03-04,11,1,1077.0
802479003-3,Tiler,Smolan,tsmolancn@netlog.com,Male,250 Hoepker Court,,Waterloo,Iowa,50706,840-63-8074,319-380-3559,210-779-6991,1998-07-17,18,1,1756.21
761126413-3,Adelbert,Leale,alealeco@lycos.com,Male,5065 Badeau Parkway,,Birmingham,Alabama,35290,198-71-5481,205-891-5248,727-437-5736,2004-01-08,15,1,2602.37
102269018-3,Winonah,Engley,wengleycp@creativecommons.org,Female,38 Mcbride Crossing,,Dallas,Texas,75372,896-57-7159,214-819-2466,407-290-4021,1957-05-01,13,2,182.33
322422838-5,Darb,Belasco,dbelascocq@hexun.com,Female,12 Rusk Hill,,Colorado Springs,Colorado,80951,639-14-8170,719-169-2373,559-165-5402,1943-06-06,5,3,1598.83
053501892-4,Doria,Tedridge,dtedridgecr@parallels.com,Female,40 Cordelia Road,,Boston,Massachusetts,02124,633-64-7776,617-567-8517,408-159-9113,1960-08-07,18,2,1109.75
876986322-9,Anna-diana,Agronski,aagronskics@comsenz.com,Female,4700 Mesta Place,,Little Rock,Arkansas,72231,391-60-4983,501-829-3010,212-650-5055,1964-09-02,7,0,1523.94
077273842-4,Patrizio,Honeyghan,phoneyghanct@amazon.de,Male,67619 Randy Avenue,,Boston,Massachusetts,02109,607-84-2979,617-423-2543,215-419-1821,1951-01-08,1,0,2192.39
141651912-2,Sheena,Beminster,sbeminstercu@netlog.com,Male,8185 Bartillon Center,,Huntington,West Virginia,25770,453-42-1603,304-176-5120,908-554-4405,1999-08-23,15,2,2299.15
546770033-2,Edwina,Loosmore,eloosmorecv@diigo.com,Male,7269 Pine View Avenue,,Baltimore,Maryland,21203,593-17-3548,410-563-5882,865-650-1241,1954-10-05,19,0,2921.63
309561902-2,Ivett,O'Nions,ionionscw@prnewswire.com,Male,8324 Walton Trail,,El Paso,Texas,88553,870-76-7967,915-703-6285,540-616-9236,1942-08-12,13,2,1478.48
225385945-1,Ernie,Negri,enegricx@ow.ly,Male,92 Johnson Hill,,Portland,Oregon,97255,279-01-5218,971-755-7826,619-700-3822,1934-03-01,20,2,252.29
844239199-1,Hana,Waud,hwaudcy@tamu.edu,Male,3 Saint Paul Avenue,,Athens,Georgia,30610,185-81-7829,706-191-8477,903-133-9340,1930-02-01,3,2,919.58
918168447-9,Micaela,Winney,mwinneycz@elpais.com,Male,66138 Warner Road,,Harrisburg,Pennsylvania,17105,787-78-7548,717-644-0794,972-154-9543,1946-11-26,17,3,1171.5
884663749-6,Ward,Worrill,wworrilld0@toplist.cz,Female,6 Browning Trail,,Fort Wayne,Indiana,46825,813-34-3750,260-316-5431,336-567-8500,1971-02-06,6,3,1113.66
411768098-6,Aube,Harrap,aharrapd1@addtoany.com,Female,62 Katie Lane,,Albany,New York,12222,425-23-8691,518-256-2583,940-291-1619,1985-07-27,15,1,891.28
952870916-8,Richy,Pellamont,rpellamontd2@free.fr,Male,1 Granby Drive,,Fresno,California,93721,488-66-9366,559-444-6831,212-887-4326,1973-12-29,5,2,2502.81
040037895-7,Sarena,Bewshea,sbewshead3@phoca.cz,Female,23226 Carberry Point,,Albuquerque,New Mexico,87115,377-53-5036,505-613-3381,910-357-6055,1991-10-20,2,0,2597.53
269295171-9,Tate,Pedel,tpedeld4@hhs.gov,Male,21767 Clyde Gallagher Street,,Louisville,Kentucky,40256,340-31-1859,502-841-0274,765-900-2563,1997-09-17,13,3,112.38
542266046-3,Annora,Phythian,aphythiand5@aboutads.info,Female,45450 Jay Court,,Charlotte,North Carolina,28299,497-77-0753,704-145-2139,816-376-9181,1994-10-27,5,0,1575.97
987022618-3,Cortie,De Malchar,cdemalchard6@about.me,Female,30 Glendale Crossing,,Roanoke,Virginia,24014,221-73-2804,540-792-7973,806-913-9529,1996-03-05,16,2,1177.37
072036051-X,Meris,Deeming,mdeemingd7@ifeng.com,Male,503 Forster Circle,,Atlanta,Georgia,30358,420-62-2934,404-496-7204,901-732-7791,2003-12-05,4,3,1515.61
807858512-8,Gipsy,Izkoveski,gizkoveskid8@independent.co.uk,Female,1 Artisan Lane,,Los Angeles,California,90010,542-36-0359,626-340-6832,361-194-3307,1947-10-14,19,3,1568.1
729287610-2,Dav,Nelsey,dnelseyd9@exblog.jp,Female,1571 Chive Parkway,,Houston,Texas,77223,867-81-9709,713-561-5432,210-214-4756,1931-05-10,20,0,2896.78
912948789-7,Jacques,Klebes,jklebesda@simplemachines.org,Female,36700 Bartillon Avenue,,Indianapolis,Indiana,46247,520-13-3006,317-848-4867,941-411-9593,1957-10-21,14,0,1440.8
696460121-X,Gus,Guinnane,gguinnanedb@tripadvisor.com,Male,409 Logan Street,,Richmond,Virginia,23208,766-41-3289,804-581-6517,719-299-8118,1965-03-30,9,2,2963.54
456718318-5,Bertie,Bothams,bbothamsdc@geocities.com,Female,31 Rutledge Center,,Brea,California,92822,672-17-6238,714-755-6192,513-907-1567,1994-11-13,11,3,2409.95
295948003-1,Geneva,Penwell,gpenwelldd@blogspot.com,Female,40762 Straubel Road,,Washington,District of Columbia,20337,105-66-1696,202-644-6716,816-174-0156,1954-04-21,5,2,1206.59
774253763-X,Kare,Boys,kboysde@yahoo.co.jp,Female,4 Clyde Gallagher Alley,,Atlanta,Georgia,31132,380-96-6845,404-547-9732,907-712-3977,1945-02-15,14,3,222.52
016140017-5,Venita,Lowry,vlowrydf@oakley.com,Female,72 Buhler Center,,Dayton,Ohio,45426,394-32-5044,937-181-6873,858-705-5720,1971-10-18,8,0,394.02
184496933-9,Dell,Piscopo,dpiscopodg@scribd.com,Female,7673 Northridge Hill,,Stockton,California,95210,806-54-9494,209-222-6950,561-292-1885,1933-05-09,11,2,666.78
917486660-5,Shayla,Surman,ssurmandh@feedburner.com,Female,18126 Spaight Park,,Colorado Springs,Colorado,80915,167-39-2626,719-210-1425,325-617-4780,2003-10-28,15,1,2576.43
595430679-6,Berty,Snelman,bsnelmandi@earthlink.net,Female,27282 Pepper Wood Street,,Richmond,Virginia,23203,520-63-2821,804-286-0002,602-791-4409,1952-02-20,4,1,2152.84
519423063-X,Nelie,Harrowell,nharrowelldj@ca.gov,Male,55 Hermina Avenue,,San Diego,California,92132,245-86-6729,858-996-7751,281-507-6061,1962-10-09,13,2,1423.1
542196409-4,Lou,Golton,lgoltondk@nature.com,Female,319 Maywood Hill,,Des Moines,Iowa,50347,239-27-4895,515-586-8553,407-160-5624,1963-06-19,18,3,443.66
581013684-2,Shannah,Olkowicz,solkowiczdl@tinypic.com,Female,7 Rusk Crossing,,Corpus Christi,Texas,78405,578-84-5541,361-196-1568,850-402-7512,1984-09-23,14,1,949.36
934701577-6,Ronnie,MacGill,rmacgilldm@free.fr,Male,7 Crest Line Crossing,,Muskegon,Michigan,49444,771-52-4730,231-305-4231,303-549-5502,1961-02-25,17,2,217.4
760430900-3,Dale,Bronger,dbrongerdn@scribd.com,Male,728 Nova Crossing,,Newark,Delaware,19714,851-48-7150,302-645-7292,402-986-9416,1952-05-06,11,3,2194.98
172580036-5,Stefania,Messam,smessamdo@china.com.cn,Male,2 Gina Alley,,Madison,Wisconsin,53785,466-23-5146,608-880-0189,503-770-4422,1998-01-27,8,0,2743.22
615750820-5,Cherin,Sinderson,csindersondp@joomla.org,Female,361 Lakeland Plaza,,Virginia Beach,Virginia,23464,128-74-6212,757-994-6339,419-408-3154,1950-11-21,13,0,2619.74
115709841-X,Sinclair,O'Sheilds,sosheildsdq@mayoclinic.com,Female,7 Crescent Oaks Alley,,Tampa,Florida,33620,160-15-0386,813-231-2543,636-135-8360,1947-02-21,12,0,2221.19
712451079-1,Starla,Colebourn,scolebourndr@bing.com,Female,2 Esker Way,,Washington,District of Columbia,20215,184-40-1853,202-667-6433,801-831-4315,1996-10-23,14,0,1847.0
457902219-X,Benjy,Immins,bimminsds@weebly.com,Male,8151 Kennedy Trail,,Saint Louis,Missouri,63104,764-90-2865,314-970-4415,513-753-4100,1940-04-27,14,0,1679.41
859424177-1,Myrta,Piffe,mpiffedt@slideshare.net,Male,98163 Dahle Way,,San Francisco,California,94154,304-69-1843,415-474-3155,508-687-5566,1997-12-11,6,0,2222.7
463788284-2,Valerye,Brookesbie,vbrookesbiedu@illinois.edu,Male,242 Arrowood Pass,,El Paso,Texas,88519,179-67-2467,915-148-6322,720-289-4119,2000-07-24,19,1,1763.86
862187291-9,Thomasina,McInnery,tmcinnerydv@whitehouse.gov,Male,30246 Summerview Crossing,,Los Angeles,California,90087,239-22-2926,213-155-2501,757-738-8375,1957-12-24,17,3,1898.62
585104177-3,Toma,Gatty,tgattydw@elpais.com,Male,784 Brickson Park Way,,Glendale,California,91205,530-45-0328,323-749-1213,302-211-6946,1931-03-02,6,1,639.86
952644142-7,Mabelle,Mackilpatrick,mmackilpatrickdx@senate.gov,Female,33 Washington Street,,Boise,Idaho,83705,839-28-4371,208-119-8762,256-140-6504,1946-08-25,8,2,2005.25
808983747-6,Nelle,O'Carran,nocarrandy@apache.org,Female,854 Glendale Circle,,Columbus,Georgia,31914,426-46-4507,706-932-0126,757-296-8859,1989-03-10,5,3,2209.2
352524861-X,Arlen,Penniall,apennialldz@fda.gov,Male,668 Old Gate Road,,Washington,District of Columbia,20244,893-66-6608,202-367-9224,785-381-0194,1999-03-17,8,2,2288.54
035551310-2,Birdie,Dimitru,bdimitrue0@geocities.jp,Female,9 Manley Junction,,South Bend,Indiana,46614,595-26-7001,574-555-7683,602-740-2967,1960-02-20,17,1,1585.98
845631356-4,Jillayne,Southard,jsoutharde1@hp.com,Male,953 Aberg Park,,Knoxville,Tennessee,37919,258-68-2252,865-323-0171,202-399-7470,1991-05-01,5,3,1600.31
606301821-2,Danyelle,Pringley,dpringleye2@storify.com,Male,6667 Clarendon Center,,Migrate,Kentucky,41905,619-26-9021,502-591-8813,540-904-3172,1993-07-30,2,3,221.02
180730100-1,Katti,Lamplough,klamploughe3@home.pl,Male,4774 Elka Way,,Levittown,Pennsylvania,19058,177-42-8102,267-364-7955,775-200-0036,1999-07-05,18,1,1640.72
029878776-8,Kaiser,Firmager,kfirmagere4@eventbrite.com,Female,81841 Mariners Cove Court,,Oakland,California,94660,896-47-2074,510-702-0921,336-914-5918,1934-05-03,6,0,1183.41
060773775-1,Hort,Baroche,hbarochee5@ibm.com,Male,06759 Bay Alley,,Baltimore,Maryland,21229,212-66-2965,410-722-2959,717-904-8846,1949-06-21,12,0,1646.97
194449993-8,Cathryn,Dufaur,cdufaure6@imageshack.us,Male,15947 Pearson Junction,,Baton Rouge,Louisiana,70894,775-98-9325,225-161-4734,213-957-5518,1997-03-19,20,2,143.06
598824574-9,Lorelle,Draco,ldracoe7@ovh.net,Female,53967 Fairview Center,,Paterson,New Jersey,07544,352-45-4662,862-346-6559,479-259-1381,1956-10-06,12,0,120.85
498173659-2,Leilah,Delete,ldeletee8@tmall.com,Male,3597 Laurel Crossing,,Lansing,Michigan,48919,612-47-3653,517-677-2362,505-152-5535,1974-10-07,15,3,295.37
484314304-9,Celia,Jirieck,cjiriecke9@army.mil,Male,43566 Transport Terrace,,Las Vegas,Nevada,89105,551-31-7649,702-597-7050,404-698-0293,1961-02-23,14,2,2606.19
492581836-8,Christin,Wakely,cwakelyea@harvard.edu,Female,9 Gerald Road,,San Jose,California,95194,577-68-5921,408-425-4178,661-868-3414,1948-11-04,16,1,130.11
712021314-8,Fran,Neill,fneilleb@wiley.com,Male,582 Pennsylvania Lane,,Lake Worth,Florida,33467,601-62-8462,561-813-9029,719-781-7436,1998-04-30,13,1,959.37
628562741-X,Courtenay,Yukhnini,cyukhniniec@storify.com,Male,82013 Lighthouse Bay Plaza,,Flint,Michigan,48555,656-92-5786,810-349-0432,305-802-6862,1958-11-13,16,3,2429.21
888659362-7,Creigh,Sonschein,csonscheined@sitemeter.com,Female,1520 Darwin Point,,Herndon,Virginia,22070,686-36-9444,757-768-3597,602-293-6629,1965-03-23,5,0,661.92
664932589-9,Saree,Seabrooke,sseabrookeee@answers.com,Female,3196 Alpine Plaza,,Newark,New Jersey,07104,594-43-5426,973-304-1151,402-691-6146,1939-07-20,10,3,1564.9
415284978-9,Sharleen,Barkas,sbarkasef@hhs.gov,Female,5724 Heffernan Plaza,,Richmond,Virginia,23277,695-76-3027,804-943-7421,571-980-9046,1978-12-27,2,2,833.73
621727412-4,June,Maddin,jmaddineg@wikispaces.com,Male,556 Hovde Road,,San Jose,California,95160,375-85-4306,408-591-8063,202-867-1695,1966-10-08,8,2,2910.15
670384991-9,Verile,Lideard,vlideardeh@oaic.gov.au,Male,2 Talmadge Street,,Cleveland,Ohio,44191,895-91-2778,216-697-3594,520-209-7312,1952-12-05,5,2,1176.2
065510055-5,Ardelle,Postians,apostiansei@com.com,Female,0786 Dixon Crossing,,Hartford,Connecticut,06160,893-91-9142,860-142-9652,803-405-7974,1951-11-22,12,1,2589.68
529258283-2,Richy,Sachno,rsachnoej@shareasale.com,Female,9002 Sage Court,,Mesquite,Texas,75185,589-27-7625,214-219-7761,804-682-0978,2000-08-17,9,3,1274.33
788747372-1,Monti,Dobby,mdobbyek@ucla.edu,Male,86310 Jana Center,,Panama City,Florida,32412,598-63-4729,850-622-6904,754-578-4873,1942-11-11,6,1,1777.02
517309359-5,Benny,Iiannone,biiannoneel@elegantthemes.com,Male,995 Coolidge Alley,,Minneapolis,Minnesota,55436,553-15-7725,952-995-3134,571-536-6010,1984-01-23,5,0,1696.52
925912736-X,Hunfredo,Shimon,hshimonem@posterous.com,Female,26 Reindahl Drive,,Denver,Colorado,80241,811-13-2629,303-164-0628,781-104-3446,2000-01-24,4,3,2052.82
300014876-0,Gearard,Phipard-Shears,gphipardshearsen@hubpages.com,Female,2802 Weeping Birch Lane,,Bryan,Texas,77806,511-46-7667,979-307-0260,717-887-7942,1999-02-08,7,3,2227.5
220294400-1,Edee,Fishlock,efishlockeo@opensource.org,Male,98304 Maywood Place,,Huntington,West Virginia,25770,798-23-3327,304-970-0096,646-814-6390,1978-01-23,14,1,735.84
641586210-3,Stewart,L'Hommee,slhommeeep@booking.com,Male,318 Portage Avenue,,Canton,Ohio,44705,239-67-2741,330-913-8981,334-343-5653,1964-12-16,19,1,1798.98
963325801-4,Binni,May,bmayeq@cnbc.com,Female,324 Dorton Avenue,,Jacksonville,Florida,32277,201-13-0230,904-580-7623,610-950-3921,1945-12-17,1,0,2297.3
034207730-9,Boot,Commuzzo,bcommuzzoer@ftc.gov,Female,32147 Melody Way,,San Jose,California,95155,261-17-0637,408-467-0930,831-740-7863,1949-08-19,14,2,2463.36
941301721-2,Gabey,Chard,gchardes@1688.com,Female,94250 Hayes Pass,,Austin,Texas,78721,845-91-4362,512-356-4144,915-849-6765,1973-06-23,8,2,1405.88
110549704-6,Marv,Aleksandrev,maleksandrevet@indiegogo.com,Female,8 Grasskamp Avenue,,Miami,Florida,33196,738-69-6927,305-402-3891,702-927-6152,1951-01-28,10,0,2032.62
387970836-3,Carmelina,Hubble,chubbleeu@netlog.com,Male,5070 Russell Drive,,Winston Salem,North Carolina,27150,229-97-9454,336-376-6748,760-532-6533,2001-06-20,5,0,2152.29
712720680-5,Andromache,Cossey,acosseyev@msu.edu,Male,6 Darwin Terrace,,Tulsa,Oklahoma,74193,745-57-6454,918-921-9258,209-931-8546,1939-02-07,12,3,833.16
020751421-6,Melli,Greenhough,mgreenhoughew@ning.com,Female,02 Coolidge Point,,Rochester,New York,14646,271-30-3135,585-334-5911,423-628-0930,2003-06-05,4,0,2104.72
244213358-X,Sherman,Danaher,sdanaherex@hhs.gov,Male,770 Steensland Drive,,Greensboro,North Carolina,27455,470-19-0703,336-846-3381,602-912-4189,1937-08-29,10,2,609.4
866020913-3,Revkah,Gusney,rgusneyey@gov.uk,Female,3 Ilene Pass,,Stamford,Connecticut,06912,161-68-0970,203-585-0141,215-103-0813,1950-02-05,14,1,2006.93
766017419-3,Raddy,Patington,rpatingtonez@google.it,Female,3780 Northridge Pass,,Denton,Texas,76205,712-73-8329,682-705-7042,801-819-4197,1944-05-11,12,3,1306.87
349471944-6,Karry,Hamnett,khamnettf0@msu.edu,Male,56340 Sunfield Street,,Springfield,Ohio,45505,252-03-8911,937-569-2770,203-756-2590,1935-09-29,2,1,2422.33
933436034-8,Pamella,Daen,pdaenf1@hud.gov,Male,7616 Lunder Court,,Decatur,Georgia,30089,466-92-4211,678-639-6804,469-190-4331,2001-01-13,4,3,761.46
666565143-6,Britni,Garlee,bgarleef2@geocities.com,Female,69 Delaware Point,,Jacksonville,Florida,32244,637-90-0561,904-618-9342,941-342-7732,2003-09-24,18,1,1848.57
244250397-2,Mareah,Head,mheadf3@nps.gov,Male,2 Cascade Lane,,El Paso,Texas,88535,720-99-5580,915-434-0755,352-633-6417,1931-12-13,12,2,2991.23
341523438-X,Jessika,Keam,jkeamf4@discuz.net,Male,7 Hermina Terrace,,Huntington,West Virginia,25705,544-83-0086,304-918-0199,707-336-2354,1959-07-06,9,0,2862.98
912712234-4,Helenka,Vaen,hvaenf5@ibm.com,Female,33356 Truax Hill,,Peoria,Illinois,61629,398-08-9172,309-948-3037,951-171-5092,1990-04-25,20,0,2303.49
346716375-0,Burtie,Norcop,bnorcopf6@stumbleupon.com,Female,5519 Birchwood Way,,Fort Lauderdale,Florida,33330,142-80-8333,954-979-3952,413-703-3180,1976-05-20,5,0,2616.35
006964667-8,Sasha,Desborough,sdesboroughf7@businessinsider.com,Female,18 Everett Terrace,,San Jose,California,95155,586-48-8864,408-408-0780,508-759-8457,1999-02-13,16,3,502.39
588208137-8,Jaymie,Pasfield,jpasfieldf8@nba.com,Male,9 Delladonna Parkway,,Houston,Texas,77281,653-43-2095,713-452-9790,813-730-5445,1976-09-27,10,0,2611.65
807700576-4,Theodore,Norster,tnorsterf9@joomla.org,Male,28228 Carberry Road,,Lansing,Michigan,48956,289-46-2990,517-334-6041,214-637-9933,1986-07-17,3,1,848.28
487899103-8,Rosene,Clemmey,rclemmeyfa@symantec.com,Male,9389 Cordelia Hill,,Lexington,Kentucky,40596,388-88-1587,859-856-3268,208-833-8719,1967-03-13,20,3,1897.79
641066864-3,Clara,Flounders,cfloundersfb@live.com,Female,8860 Eagle Crest Point,,Gatesville,Texas,76598,808-75-3925,254-652-1805,812-385-4808,1972-04-08,11,1,686.55
195486401-9,Timothy,Killelay,tkillelayfc@uiuc.edu,Male,54220 Fallview Place,,Chicago,Illinois,60663,584-37-8837,312-445-7995,609-518-2000,1953-08-06,15,0,1078.86
402033535-4,Dixie,Grishaev,dgrishaevfd@ucsd.edu,Male,112 Gateway Plaza,,San Bernardino,California,92405,437-06-2810,909-159-3194,904-551-8201,1985-02-10,11,2,2477.5
626600695-2,Eleni,Happer,ehapperfe@psu.edu,Female,04 Memorial Trail,,Toledo,Ohio,43635,247-16-3185,419-693-6101,609-153-6376,2001-11-05,12,3,378.61
419561160-1,Manny,McCurrie,mmccurrieff@weebly.com,Female,188 Dottie Way,,Lexington,Kentucky,40586,392-70-2104,859-829-1768,832-885-7886,1935-02-06,15,3,1905.76
128888929-1,Leroi,Arndt,larndtfg@xing.com,Male,9 Sachtjen Crossing,,Midland,Texas,79705,616-87-9581,432-208-5166,502-858-6246,1966-05-30,18,1,842.43
970725731-8,Stewart,Kinnach,skinnachfh@soup.io,Male,8 Gulseth Lane,,Waco,Texas,76796,846-30-7510,254-960-0116,706-366-1047,1955-02-03,16,2,2721.61
186094687-9,Diane,Newlove,dnewlovefi@posterous.com,Male,585 Scoville Alley,,Santa Barbara,California,93150,472-70-8602,805-127-1327,325-391-1073,1951-02-09,18,0,1689.75
662252234-0,Jeniece,McCluney,jmccluneyfj@foxnews.com,Female,8 Glendale Center,,Dallas,Texas,75236,798-54-7069,972-674-9360,770-904-7790,1966-09-08,14,2,1572.23
609379321-4,Wandis,Rooke,wrookefk@aol.com,Female,1 Glacier Hill Junction,,Philadelphia,Pennsylvania,19178,168-71-2972,215-693-9906,517-781-3620,2003-06-30,19,0,2477.09
201011819-7,Pip,Dislee,pdisleefl@xrea.com,Male,8104 Schlimgen Circle,,New York City,New York,10131,409-08-9490,212-606-6416,916-613-1268,1971-04-24,18,3,2720.46
355512051-4,Gregorio,Farahar,gfaraharfm@theatlantic.com,Female,142 Charing Cross Court,,Chicago,Illinois,60641,121-85-3620,773-326-2466,330-871-6564,1956-03-17,5,3,1479.83
684589144-3,Bonnie,Collopy,bcollopyfn@discovery.com,Female,814 Swallow Avenue,,San Francisco,California,94147,386-96-7173,415-490-6080,281-844-1141,1945-04-26,2,0,1939.93
520688391-3,Mahmud,Markwick,mmarkwickfo@rediff.com,Male,0 Service Alley,,North Hollywood,California,91606,472-34-2727,818-700-4110,404-401-5040,2003-03-25,3,3,1418.57
135693276-2,Reuven,Gorvin,rgorvinfp@unc.edu,Male,594 Carpenter Place,,Akron,Ohio,44321,765-95-5091,330-246-7502,727-103-5621,1945-02-25,20,3,1529.41
162602069-8,Lev,Blackwood,lblackwoodfq@google.ru,Female,5 Kennedy Way,,Denver,Colorado,80279,355-35-0572,303-448-2423,646-265-6688,1941-11-22,13,0,1556.13
583214605-0,Mirabel,Trace,mtracefr@salon.com,Female,1 Marcy Way,,Kansas City,Kansas,66112,237-77-4344,913-812-8467,213-345-8480,1992-12-16,11,0,1337.84
627500033-3,Arch,Kleinhaut,akleinhautfs@cafepress.com,Female,3306 Kensington Alley,,Pompano Beach,Florida,33075,150-44-6131,754-485-1977,402-979-2885,1979-08-05,7,0,2571.16
604091083-6,Dagny,Stokey,dstokeyft@addthis.com,Male,21 Kim Place,,New York City,New York,10115,753-15-6369,212-566-6431,713-108-1507,1979-02-20,19,2,549.64
609064365-3,Sharla,Berthe,sberthefu@twitter.com,Male,109 Nova Street,,Topeka,Kansas,66617,717-22-6025,785-632-6782,972-637-7351,1973-06-28,10,0,2663.81
356869200-7,Paula,Gladbeck,pgladbeckfv@xing.com,Male,855 Meadow Valley Parkway,,Scottsdale,Arizona,85260,624-16-2626,480-928-2713,203-720-9205,1993-08-27,18,1,2065.52
615134674-2,Shelley,Allbones,sallbonesfw@miitbeian.gov.cn,Male,26493 Eagle Crest Drive,,Oklahoma City,Oklahoma,73157,390-95-3744,405-396-8762,651-321-9114,1961-05-24,16,2,2447.74
317701634-8,King,Llewelyn,kllewelynfx@tinypic.com,Female,25739 Victoria Way,,Fort Wayne,Indiana,46852,567-39-5351,260-233-3972,515-892-8130,1963-03-29,2,1,787.8
046942341-2,Marielle,Porcher,mporcherfy@flickr.com,Female,14179 American Pass,,San Antonio,Texas,78260,416-11-3049,210-257-8888,651-537-4648,1980-05-04,6,3,2684.63
149492067-0,Nestor,Broinlich,nbroinlichfz@liveinternet.ru,Female,26146 Village Lane,,Schenectady,New York,12325,342-31-1334,518-198-2615,443-833-4014,1947-10-16,1,0,1568.18
284666136-7,Marlo,Leivesley,mleivesleyg0@webnode.com,Male,01487 Monterey Terrace,,Des Moines,Iowa,50362,710-30-7267,515-707-7440,913-381-2447,1970-06-14,13,2,658.4
248123202-X,Lilian,Agronski,lagronskig1@mediafire.com,Female,74811 Debs Street,,San Diego,California,92170,335-36-2939,619-423-6472,602-405-8357,1989-08-10,15,3,1848.9
337080237-6,Boyd,Cawdell,bcawdellg2@4shared.com,Female,816 Gina Court,,Macon,Georgia,31210,127-24-9083,478-621-5569,717-556-8919,1962-04-08,19,1,1018.78
981899855-3,Jania,MacVay,jmacvayg3@va.gov,Female,5 Lawn Lane,,Houston,Texas,77045,680-70-0922,281-155-0907,215-388-6861,1986-07-11,17,2,1368.51
738579793-8,Carter,McGorley,cmcgorleyg4@yelp.com,Female,12161 Vermont Pass,,Merrifield,Virginia,22119,615-26-8332,571-775-8462,941-808-4057,1953-10-04,19,1,1493.22
658569517-8,Syman,Pontain,spontaing5@boston.com,Female,94 Oxford Drive,,Tampa,Florida,33680,408-14-4105,813-975-7762,509-608-3764,1934-01-21,17,2,1407.64
860957530-6,Grace,Wyllis,gwyllisg6@dagondesign.com,Female,7612 Delladonna Alley,,Denver,Colorado,80235,833-25-7024,720-265-0905,909-489-6546,1971-06-05,8,2,1467.2
386879422-0,Anallise,Bolam,abolamg7@infoseek.co.jp,Male,974 Kipling Plaza,,New Haven,Connecticut,06538,889-01-5243,203-283-4144,217-178-5116,1939-09-11,12,0,2781.4
